IYEAR,NAME,DATETIME,LATITUDE,LONGITUDE,COMMODITY_SUBTYPE,FATAL,INJURE
2016,CONSOLIDATED EDISON CO OF NY,42416.28125,40.759869,-73.944998,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,SUNOCO PIPELINE L.P.,42414.375,32.07073,-96.47442,,,
2016,ENBRIDGE STORAGE (CUSHING) L.L.C.,42414.33681,35.94596,-96.76296,,,
2016,"ROADRUNNER PIPELINE, L.L.C.",42412.82292,33.40752,-102.44847,,,
2016,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,42412.56181,41.11988,-91.647847,ANHYDROUS AMMONIA,,
2016,"JP ENERGY PERMIAN, LLC",42412.33333,30.942414,-101.357894,,,
2016,"FRONTIER ENERGY SERVICES, L.L.C.",42411.82986,32.063649,-104.1339,,,
2016,SUNOCO PIPELINE L.P.,42411.38889,34.32184,-100.24492,,,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42411.35417,30.01372,-94.055864,GASOLINE (NON-ETHANOL),,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42410.55903,39.484724,-84.222653,GASOLINE (NON-ETHANOL),,
2016,COLONIAL PIPELINE CO,42410.34375,38.55560816,-77.70980577,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42408.81944,30.008867,-94.054261,,,
2016,TIDELANDS OIL PRODUCTION COMPANY,42408.58333,33.764961,-118.209047,,,
2016,WYOMING PIPELINE COMPANY,42407.36458,43.832639,-104.31971,,,
2016,"PLAINS PIPELINE, L.P.",42407.34375,31.136868,-102.192539,,,
2016,MID - VALLEY PIPELINE CO,42403.75,40.70498,-84.12751,,,
2016,SUNOCO PIPELINE L.P.,42403.34375,32.07056,-96.4742,,,
2016,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42401.49792,46.68329,-92.05718,,,
2016,"NUTAAQ PIPELINE, LLC",42400.54514,70.10762,-147.38633,,,
2016,COLONIAL PIPELINE CO,42399.35764,33.28139,-86.75917,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,BP PIPELINE (NORTH AMERICA) INC.,42398.61111,41.5543361,-87.8866028,,,
2016,PLANTATION PIPE LINE CO,42398.43056,30.54775,-91.169104,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"PLAINS PIPELINE, L.P.",42398.41667,42.12294,-104.30346,,,
2016,GLASS MOUNTAIN PIPELINE,42397.875,36.27374,-99.19176,,,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42397.33333,30.010784,-94.058079,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,TESORO HIGH PLAINS PIPELINE COMPANY LLC,42396.58611,47.80327,-102.8791,,,
2016,COLONIAL PIPELINE CO,42396.58333,36.06684,-79.93512,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"GENESIS PIPELINE USA, L.P.",42395.44792,30.958681,-87.179142,,,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42395.35764,39.025364,-85.850245,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2016,PHILLIPS 66 PIPELINE LLC,42395.33333,35.719298,-101.353026,GASOLINE (NON-ETHANOL),,
2016,"DELEK LOGISTICS OPERATING, LLC.",42392.41667,30.6337,-94.21708,,,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42392.29861,30.008867,-94.054261,,,
2016,COLONIAL PIPELINE CO,42391.72917,33.28207,-86.803177,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"ONEOK NGL PIPELINE, LLC",42391.6875,32.431944,-101.44,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,"KINDER MORGAN LIQUID TERMINALS, LLC",42391.625,29.72536,-95.20334,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,WEST SHORE PIPELINE CO,42391.375,42.024238,-87.950772,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42390.64861,34.217554,-102.031489,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,JAYHAWK PIPELINE LLC,42389.33681,38.623253,-98.533735,,,
2016,SUNOCO PIPELINE L.P.,42389.30903,39.8653,-75.1379,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,TESORO HIGH PLAINS PIPELINE COMPANY LLC,42388.64931,47.86055,-103.9325,,,
2016,EXXONMOBIL OIL CORP - WEST COAST,42387.42708,35.225037,-119.55979,,,
2016,IMTT-BAYONNE,42386.58681,40.661111,-74.110595,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",42384.79167,34.998458,-106.023817,GASOLINE (NON-ETHANOL),,
2016,WILLIAMS FIELD SERVICES,42384.72917,41.6514111,-107.8231666,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,ENTERPRISE PRODUCTS OPERATING LLC,42384.1875,37.058121,-95.634147,OTHER HVL,,
2016,"MAGELLAN TERMINALS HOLDINGS, LP",42382.54861,35.94498,-96.74822,,,
2016,ENTERPRISE CRUDE PIPELINE LLC,42382.40972,32.650659,-103.139764,,,
2016,ENTERPRISE CRUDE PIPELINE LLC,42382.27083,32.53707,-103.52274,,,
2016,MARATHON PIPE LINE LLC,42381.48611,29.366003,-94.929943,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,COLONIAL PIPELINE CO,42381.44792,40.548003,-74.238058,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"MAGELLAN PIPELINE COMPANY, LP",42381.13889,36.13064,-96.02448,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",42380.47431,38.37783053,-97.83460727,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,MID - VALLEY PIPELINE CO,42377.59375,39.0355,-84.6902,,,
2016,COLONIAL PIPELINE CO,42377.35347,30.92979,-90.82982,GASOLINE (NON-ETHANOL),,
2016,"PLAINS PIPELINE, L.P.",42377.28264,32.533257,-100.844335,,,
2016,"PLAINS MARKETING, L.P.",42377.21875,35.94155,-96.73679,,,
2016,PLANTATION PIPE LINE CO,42374.33333,31.635562,-89.517286,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,"MAGELLAN PIPELINE COMPANY, LP",42373.54861,41.78788,-89.16688,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2016,PHILLIPS 66 PIPELINE LLC,42373.51042,35.849254,-101.441487,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2016,"PLAINS PIPELINE, L.P.",42372.75903,33.098846,-102.768494,,,
2016,PHILLIPS 66 PIPELINE LLC,42370.45833,29.991266,-93.987165,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42363.42361,33.424148,-98.750598,,,
2015,SEADRIFT PIPELINE CORP,42362.63889,28.16015,-97.25506,OTHER HVL,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42361.85417,41.56348,-93.52167,GASOLINE (NON-ETHANOL),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42359.59722,29.38357,-94.92492,,,
2015,"PLAINS PIPELINE, L.P.",42356.3125,35.768817,-97.692603,,,
2015,"ONEOK NGL PIPELINE, LLC",42355.55,32.429722,-100.445277,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"CHAPARRAL ENERGY, LLC",42354.47222,34.472502,-97.66435,,,
2015,"SHELL PIPELINE CO., L.P.",42353.72917,38.0251564,-122.1292343,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42352.9375,29.747625,-95.128797,,,
2015,"PLAINS PIPELINE, L.P.",42352.57292,32.53021,-100.83544,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42349.4375,32.65151,-103.138489,,,
2015,"SHELL PIPELINE CO., L.P.",42348.40625,35.0614452,-119.0635177,,,
2015,CRIMSON PIPELINE L.P.,42346.06806,34.263642,-119.042773,,,
2015,"PLAINS PIPELINE, L.P.",42342.29167,32.368825,-102.143282,,,
2015,ENERGY TRANSFER COMPANY,42341.425,31.925091,-104.01825,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42340.54167,29.912017,-94.008532,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42339.92361,35.95201,-96.759592,,,
2015,"CCPS TRANSPORTATION, LLC",42339.40972,39.995669,-91.378703,,,
2015,"VITOL MIDSTREAM, LLC",42339.30208,32.210556,-101.978889,,,
2015,"BKEP PIPELINE, LLC",42338.47222,35.139732,-96.632111,,,
2015,VALERO PARTNERS OPERATING CO. LLC,42335.29167,29.99604,-94.074072,,,
2015,ENERGY TRANSFER COMPANY,42333.95833,28.3448,-98.1212,,,
2015,COLONIAL PIPELINE CO,42331.4375,36.07129,-79.93687,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,ROSE ROCK MIDSTREAM L.P.,42329.32639,38.13059,-99.7153,,,
2015,"CHAPARRAL ENERGY, LLC",42328.39583,36.79693,-96.663049,,,
2015,SUNOCO PIPELINE L.P.,42326.54167,32.49804,-98.63654,,,
2015,SUNOCO PIPELINE L.P.,42326.33333,33.34157,-97.6054,,,
2015,"MAGELLAN TERMINALS HOLDINGS, LP",42325.71528,29.75079,-95.20356,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"CRIMSON GULF, LLC",42325.47917,29.245664,-88.982508,,,
2015,COLONIAL PIPELINE CO,42324.875,37.6633,-78.2375,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42322.32292,30.030029,-94.041199,GASOLINE (NON-ETHANOL),,
2015,"ENERGY XXI USA, INC",42320.57292,29.1514,-89.5806,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42319.89583,44.77085,-93.04889,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42319.51042,41.34767937,-110.8201483,OTHER HVL,,
2015,SUNOCO PIPELINE L.P.,42319.375,32.412292,-99.875123,,,
2015,WEST TEXAS GULF PIPELINE CO,42318.6875,31.77691,-96.39599,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42318.60417,29.526883,-95.104507,,,
2015,"FIELDWOOD ENERGY, LLC",42318.27083,29.605714,-92.901848,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42317.64583,44.73368,-93.19464,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42317.33333,47.261205,-93.591633,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42315.5,41.38284113,-110.822251,OTHER HVL,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42314.55764,41.39281106,-110.8225257,OTHER HVL,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42314.14236,29.345358,-94.93561,,,
2015,"ONEOK NGL PIPELINE, LLC",42313.75,29.86,-94.9017,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"MAGELLAN PIPELINE COMPANY, LP",42313.74444,36.54928,-97.33609,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42313.71875,28.948749,-95.432151,,,
2015,VALERO PARTNERS OPERATING CO. LLC,42312.96875,36.274497,-100.812197,,,
2015,"SHELL PIPELINE CO., L.P.",42312.6875,37.75134722,-121.5874583,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42312.46944,41.437931,-110.814522,OTHER HVL,,
2015,"SFPP, LP",42311.99583,45.569231,-122.7542888,GASOLINE (NON-ETHANOL),,
2015,"BUCKEYE PARTNERS, LP",42311.65972,40.574722,-74.238333,GASOLINE (NON-ETHANOL),,
2015,"CHAPARRAL ENERGY, LLC",42311.47222,36.605085,-100.446363,,,
2015,VALERO TERMINALING AND DISTRIBUTION COMPANY,42311.43611,29.878747,-94.271826,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42310.42361,29.93538,-94.49051,,,
2015,WYOMING PIPELINE COMPANY,42310.39583,43.67297971,-104.9547281,,,
2015,COLONIAL PIPELINE CO,42310.3125,33.856638,-84.629407,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,CENTURION PIPELINE L.P.,42309.37361,32.9689722,-102.769167,,,
2015,"VITOL MIDSTREAM, LLC",42309.05833,31.9525,-101.826667,,,
2015,WYOMING PIPELINE COMPANY,42307.47917,43.94200833,-104.6112278,,,
2015,WYOMING PIPELINE COMPANY,42307.43333,43.72077,-104.659061,,,
2015,SUNOCO PIPELINE L.P.,42306.47917,30.07313,-94.78327,,,
2015,WYOMING PIPELINE COMPANY,42306.44792,43.87591331,-104.519774,,,
2015,ENBRIDGE STORAGE (CUSHING) L.L.C.,42306.24722,35.95902,-96.75327,,,
2015,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",42305.62569,32.847106,-104.390717,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,SUNOCO PIPELINE L.P.,42305.55833,30.07415,-94.41013,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42304.66667,32.021211,-102.012516,,,
2015,SUNOCO PIPELINE L.P.,42304.60417,30.01172,-94.4075,,,
2015,KINDER MORGAN WINK PIPELINE LLC ,42304.53611,31.76762,-103.17699,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42303.50694,28.951204,-95.433627,,,
2015,CITGO PIPELINE CO,42303.39583,30.145766,-94.404044,,,
2015,"PLAINS PIPELINE, L.P.",42301.25139,32.511567,-94.850293,,,
2015,DOUBLE EAGLE PIPELINE LLC,42300.82639,28.43916,-98.334664,,,
2015,"MAGELLAN TERMINALS HOLDINGS, LP",42300.47222,29.74734,-95.20455,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE CRUDE PIPELINE LLC,42299.47917,32.021937,-102.016177,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42299.43472,35.539578,-101.896958,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42299.25347,29.345095,-94.935211,,,
2015,"BUCKEYE PARTNERS, LP",42298.40972,40.6972222,-84.1272222,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,COLONIAL PIPELINE CO,42298.38542,30.713929,-91.275048,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,EXXONMOBIL PIPELINE CO,42297.3125,29.73667,-95.02522,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42296.41667,30.164856,-93.35175,OTHER HVL,,
2015,"MEDALLION OPERATING COMPANY, LLC",42296.20833,31.54937,-101.363,,,
2015,"BUCKEYE PARTNERS, LP",42293.58472,39.59606,-89.2332,GASOLINE (NON-ETHANOL),,
2015,"MAGELLAN TERMINALS HOLDINGS, LP",42293.5,29.7525,-95.20551,GASOLINE (NON-ETHANOL),,
2015,"NUSTAR LOGISTICS, L.P.",42292.68403,34.105033,-98.84851,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42292.67361,40.523327,-74.256013,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42292.67361,40.523327,-74.256013,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,SUNOCO PIPELINE L.P.,42292.32292,30.61843,-94.96992,,,
2015,SUNOCO PIPELINE L.P.,42290.83333,40.069353,-75.829062,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,SUNOCO PIPELINE L.P.,42290.41667,31.15885,-94.67583,,,
2015,KINDER MORGAN WINK PIPELINE LLC ,42289.47917,31.80148,-103.79509,,,
2015,WYOMING PIPELINE COMPANY,42289.4125,50.839319,-104.469536,,,
2015,"USG WHEATLAND PIPELINE, LLC",42289.10764,47.732308,-103.743398,,,
2015,CENEX PIPELINE LLC,42288.52083,47.09855,-104.76009,GASOLINE (NON-ETHANOL),,
2015,WYOMING PIPELINE COMPANY,42288.07014,43.788025,-104.4166,,,
2015,GULF STATE PIPELINE CO INC,42287.44444,30.294432,-94.111877,OTHER,,
2015,"PLAINS PIPELINE, L.P.",42286.30903,31.8198,-88.9038,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42285.72222,40.262939,-80.263559,OTHER HVL,,
2015,WYOMING PIPELINE COMPANY,42284.66667,43.78913,-104.41707,,,
2015,"PLAINS PIPELINE, L.P.",42284.58333,41.056079,-111.043003,,,
2015,"KOCH PIPELINE COMPANY, L.P.",42284.39583,29.978557,-93.936008,OTHER,,
2015,CALNEV PIPELINE CO,42283.90278,35.276957,-116.021774,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42282.47083,29.91125,-94.010521,GASOLINE (NON-ETHANOL),,
2015,PHILLIPS 66 PIPELINE LLC,42281.4375,29.99103,-93.989175,,,
2015,"PLAINS PIPELINE, L.P.",42279.75556,32.53198,-100.83048,,,
2015,PHILLIPS 66 PIPELINE LLC,42277.4375,35.535471,-101.442106,,,
2015,INLAND CORPORATION,42277.04861,39.786953,-84.161907,GASOLINE (NON-ETHANOL),,
2015,PHILLIPS 66 PIPELINE LLC,42276.48611,34.99659,-120.45123,,,
2015,WYOMING PIPELINE COMPANY,42275.4375,43.842033,-104.25655,,,
2015,PHILLIPS 66 PIPELINE LLC,42275.38194,35.10335,-119.45596,,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42274.95972,36.735435,-102.460064,OTHER HVL,,
2015,"SHELL PIPELINE CO., L.P.",42273.55208,27.9469444,-90.9969444,,,
2015,"PLAINS PIPELINE, L.P.",42273.375,31.13735,-102.19177,,,
2015,COLONIAL PIPELINE CO,42272.97917,29.71897,-95.1793,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"ONEOK NGL PIPELINE, LLC",42271.53125,32.43048,-100.05672,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"PLAINS PIPELINE, L.P.",42271.40625,31.42565,-102.32753,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42271.16667,34.0599,-98.568937,,,
2015,"BUCKEYE PARTNERS, LP",42270.58333,42.115822,-72.580744,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,SUNOCO PIPELINE L.P.,42269.71528,32.49804,-98.63654,,,
2015,BP PIPELINE (NORTH AMERICA) INC.,42269.64583,41.619586,-87.490022,,,
2015,COLONIAL PIPELINE CO,42268.87014,38.82684,-77.435574,GASOLINE (NON-ETHANOL),,
2015,ENTERPRISE CRUDE PIPELINE LLC,42268.46528,32.47696,-102.633799,,,
2015,CRIMSON PIPELINE L.P.,42268.36944,34.238914,-118.96542,,,
2015,"MAGELLAN TERMINALS HOLDINGS, LP",42266.82292,29.74863,-95.20251,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,COLONIAL PIPELINE CO,42266.31944,35.01673757,-81.68385896,GASOLINE (NON-ETHANOL),,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42264.04167,29.72536,-95.20334,GASOLINE (NON-ETHANOL),,
2015,"SHELL PIPELINE CO., L.P.",42263.89861,37.72575,-121.55485,,,
2015,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,42262.52083,33.771038,-118.225012,OTHER,,
2015,HARVEST PIPELINE COMPANY,42262.14931,28.059862,-97.687872,,,
2015,MARATHON PIPE LINE LLC,42260.76597,41.805792,-83.600044,,,
2015,"PLAINS PIPELINE, L.P.",42258.38542,32.0126,-102.02798,,,
2015,"MAGELLAN PIPELINE COMPANY, LP",42258.34028,41.69229,-90.31106,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,RIMROCK MIDSTREAM,42257.01875,37.80348,-96.5137,,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42256.98542,29.72536,-95.20334,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,MARATHON PIPE LINE LLC,42256.375,23.336784,-94.95822,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,SINCLAIR TRANSPORTATION COMPANY,42255.67083,40.010475,-92.567084,GASOLINE (NON-ETHANOL),,
2015,MARATHON PIPE LINE LLC,42255.5,40.041721,-86.409248,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42252.125,29.74789,-95.129407,,,
2015,SUNOCO PIPELINE L.P.,42250.5625,30.015334,-94.221792,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"BUCKEYE PARTNERS, LP",42249.53472,42.116313,-72.580633,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,"THUNDER BASIN PIPELINE, LLC",42249.37778,42.917984,-105.240693,,,
2015,MARATHON PIPE LINE LLC,42249.36042,40.708665,-80.693831,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,COLONIAL PIPELINE CO,42249.3375,39.587875,-76.412452,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,HARVEST PIPELINE COMPANY,42248.60417,28.059821,-97.687843,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42248.36458,28.950662,-95.431357,,,
2015,SUNOCO PIPELINE L.P.,42248.27431,32.0711,-96.47409,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42247.33333,34.5401306,-97.5401306,,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42247.32292,29.72979,-95.22212,GASOLINE (NON-ETHANOL),,
2015,ROSE ROCK MIDSTREAM L.P.,42244.62847,35.93784934,-96.71795726,,,
2015,"PLAINS PIPELINE, L.P.",42244.40764,32.54213,-103.17194,,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42243.72917,29.747453,-95.127678,,,
2015,"ONEOK NGL PIPELINE, LLC",42241.54167,29.845934,-94.908022,OTHER HVL,,
2015,WEST COAST TERMINAL PIPELINE  (WCTP),42241.45833,45.56545,-122.743195,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,"CHAPARRAL ENERGY, LLC",42241.44097,36.800991,-96.642259,,,
2015,KIANTONE PIPELINE CORP,42241.42708,42.849051,-78.77696,,,
2015,WYOMING PIPELINE COMPANY,42241.20833,43.788581,-104.4167833,,,
2015,WYOMING PIPELINE COMPANY,42240.63542,43.635,-104.31806,,,
2015,MARATHON PIPE LINE LLC,42240.39583,39.32604,-87.89748,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,SUNOCO PIPELINE L.P.,42237.70833,30.08493,-94.44736,,,
2015,"ONEOK NGL PIPELINE, LLC",42237.55139,32.285819,-101.168947,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,COLONIAL PIPELINE CO,42237.25833,36.07101,-79.93669,GASOLINE (NON-ETHANOL),,
2015,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,42236.20278,41.40817,-87.99195,OTHER,,
2015,ENBRIDGE PIPELINES (EAST TEXAS) L.P.,42235.69306,32.907579,-94.715498,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"NUSTAR LOGISTICS, L.P.",42235.58333,29.441693,-98.369949,GASOLINE (NON-ETHANOL),,
2015,WYOMING PIPELINE COMPANY,42235.54167,43.788561,-104.4165944,,,
2015,"NUSTAR LOGISTICS, L.P.",42234.40625,28.58189,-97.78703,,,
2015,"PLAINS MARKETING, L.P.",42233.54167,30.00458,-90.85357,,,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42231.43264,46.6869,-92.0645,,,
2015,COLONIAL PIPELINE CO,42229.46528,35.483852,-80.735273,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42228.39167,39.173564,-95.209343,OTHER HVL,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42227.72778,29.952028,-93.887943,OTHER HVL,,
2015,KERN OIL & REFINING CO.,42227.625,35.298901,-118.914063,,,
2015,HOUSTON REFINING LP.,42227.42708,29.422303,-95.140306,,,
2015,"PLAINS PIPELINE, L.P.",42226.5,31.136905,-102.19236,,,
2015,WILLIAMS FIELD SERVICES,42225.34306,38.938778,-99.761363,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,WILLIAMS FIELD SERVICES,42222.58958,40.45772,-104.44393,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,WYOMING PIPELINE COMPANY,42222.45833,43.9567944,-104.6031611,,,
2015,"BUCKEYE PARTNERS, LP",42222.01736,27.8144306,-97.5037194,,,
2015,"KINDER MORGAN LIQUID TERMINALS, LLC",42221.35417,40.52243,-74.25384,GASOLINE (NON-ETHANOL),,
2015,DOUBLE EAGLE PIPELINE LLC,42220.32292,28.510104,-99.223506,OTHER,,
2015,COLONIAL PIPELINE CO,42220.21528,30.528648,-91.746802,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,CENTURION PIPELINE L.P.,42218.32986,32.989666,-102.7692504,,,
2015,SEADRIFT PIPELINE CORP,42217.58472,29.8441496,-94.9113855,OTHER HVL,,
2015,ENTERPRISE PRODUCTS OPERATING LLC,42217.45833,31.504092,-93.416858,OTHER,,
2015,ENTERPRISE CRUDE PIPELINE LLC,42216.52083,32.3006,-102.54292,,,
2015,"BUCKEYE PARTNERS, LP",42216.03472,40.609444,-74.240278,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,COLONIAL PIPELINE CO,42215.67847,29.974782,-94.056025,GASOLINE (NON-ETHANOL),,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42213.70486,41.51769,-87.44697,,,
2015,TESORO LOGISTICS OPERATIONS LLC - MOUNTAIN REGION,42213.60833,40.804771,-111.927762,,,
2015,KINDER MORGAN CO2 CO. LP,42213.54167,36.49701,-107.74874,,,
2015,"BUCKEYE PARTNERS, LP",42213.48958,40.279346,-85.363609,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,
2015,PHILLIPS 66 PIPELINE LLC,42212.83333,37.057847,-98.965883,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,
2015,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",42212.32292,47.1375,-93.30972,,,
2015,"BUCKEYE PARTNERS, LP",42212.25,39.846349,-75.459406,GASOLINE (NON-ETHANOL),,
2015,SUNOCO PIPELINE L.P.,42211.375,29.9774,-94.05766,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
2015,COLONIAL PIPELINE CO,42209.59375,29.71897,-95.1793,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,
